,kics,dnus
1068,KIC3439466,-inf
1069,KIC3440249,-inf
1070,KIC3440304,-inf
1071,KIC3441157,-inf
1072,KIC3441184,-inf
1073,KIC3441207,-inf
1074,KIC3441368,-inf
1075,KIC3441473,-inf
1076,KIC3441789,-inf
1077,KIC3441948,-inf
1078,KIC3442273,-inf
1079,KIC3442661,-inf
1080,KIC3442818,-inf
1081,KIC3443220,-inf
1082,KIC3443331,-inf
1083,KIC3443483,-inf
1084,KIC3443906,-inf
1085,KIC3444029,-inf
1086,KIC3444102,-inf
1087,KIC3444291,-inf
1088,KIC3444374,-inf
1089,KIC3444911,-inf
1090,KIC3444945,-inf
1091,KIC3445572,-inf
1092,KIC3445799,-inf
1093,KIC3445822,-inf
1094,KIC3445994,-inf
1095,KIC3446517,-inf
1096,KIC3446842,-inf
1097,KIC3447753,-inf
1098,KIC3448282,-inf
1099,KIC3448427,-inf
1100,KIC3448531,-inf
1101,KIC3448729,-inf
1102,KIC3449079,-inf
1103,KIC3449224,-inf
1104,KIC3449373,-inf
1105,KIC3449870,-inf
1106,KIC3449907,-inf
1107,KIC3450129,-inf
1108,KIC3452785,-inf
1109,KIC3452915,-inf
1110,KIC3453419,-inf
1111,KIC3454246,-inf
1112,KIC3454605,-inf
1113,KIC3454626,-inf
1114,KIC3454968,-inf
1115,KIC3455146,-inf
1116,KIC3455336,-inf
1117,KIC3455760,-inf
1118,KIC3455784,-inf
1119,KIC3455843,-inf
1120,KIC3455906,-inf
1121,KIC3456216,-inf
1122,KIC3456313,-inf
1123,KIC3456449,-inf
1124,KIC3456564,-inf
1125,KIC3456587,-inf
1126,KIC3456666,-inf
1127,KIC3456843,-inf
1128,KIC3456864,-inf
1129,KIC3457190,-inf
1130,KIC3457298,-inf
1131,KIC3457392,-inf
1132,KIC3457431,-inf
1133,KIC3457618,-inf
1134,KIC3458097,-inf
1135,KIC3458328,-inf
1136,KIC3458378,-inf
1137,KIC3458643,-inf
1138,KIC3458703,-inf
1139,KIC3458715,-inf
1140,KIC3459109,-inf
1141,KIC3459233,-inf
1142,KIC3459347,-inf
1143,KIC3525303,-inf
1144,KIC3525541,-inf
1145,KIC3525569,-inf
1146,KIC3526061,-inf
1147,KIC3526625,-inf
1148,KIC3526709,-inf
1149,KIC3526964,-inf
1150,KIC3526995,-inf
1151,KIC3527032,-inf
1152,KIC3527156,-inf
1153,KIC3527231,-inf
1154,KIC3527264,-inf
1155,KIC3527341,-inf
1156,KIC3527708,-inf
1157,KIC3527891,-inf
1158,KIC3528158,-inf
1159,KIC3528656,-inf
1160,KIC3528900,-inf
1161,KIC3528993,-inf
1162,KIC3529097,-inf
1163,KIC3529175,-inf
1164,KIC3529276,-inf
1165,KIC3529399,-inf
1166,KIC3529456,-inf
1167,KIC3529480,-inf
1168,KIC3529597,-inf
1169,KIC3530333,-inf
1170,KIC3530520,-inf
1171,KIC3530823,-inf
1172,KIC3530942,-inf
1173,KIC3531436,-inf
1174,KIC3531478,-inf
1175,KIC3531647,-inf
1176,KIC3532085,-inf
1177,KIC3532113,-inf
1178,KIC3532734,-inf
1179,KIC3532849,-inf
1180,KIC3532985,-inf
1181,KIC3533223,-inf
1182,KIC3533409,-inf
1183,KIC3533464,-inf
1184,KIC3533480,-inf
1185,KIC3533842,-inf
1186,KIC3534077,-inf
1187,KIC3534438,-inf
1188,KIC3534577,-inf
1189,KIC3534649,-inf
1190,KIC3539190,-inf
1191,KIC3539261,-inf
1192,KIC3539408,-inf
1193,KIC3539429,-inf
1194,KIC3540650,-inf
1195,KIC3541061,-inf
1196,KIC3541631,-inf
1197,KIC3541897,-inf
1198,KIC3541930,-inf
1199,KIC3542248,-inf
1200,KIC3542426,-inf
1201,KIC3542501,-inf
1202,KIC3542895,-inf
1203,KIC3543114,-inf
1204,KIC3543433,-inf
1205,KIC3543443,-inf
1206,KIC3543446,-inf
1207,KIC3543722,-inf
1208,KIC3543846,-inf
1209,KIC3543887,-inf
1210,KIC3544063,-inf
1211,KIC3544121,-inf
1212,KIC3544201,-inf
1213,KIC3544390,-inf
1214,KIC3544421,-inf
1215,KIC3544534,-inf
1216,KIC3544637,-inf
1217,KIC3544887,-inf
1218,KIC3544987,-inf
1219,KIC3545033,-inf
1220,KIC3545147,-inf
1221,KIC3545520,-inf
1222,KIC3546046,-inf
1223,KIC3546258,-inf
1224,KIC3546343,-inf
1225,KIC3546523,-inf
1226,KIC3547041,-inf
1227,KIC3547198,-inf
1228,KIC3547236,-inf
1229,KIC3547488,-inf
1230,KIC3547798,-inf
1231,KIC3547853,-inf
1232,KIC3547943,-inf
1233,KIC3548075,-inf
1234,KIC3548653,-inf
1235,KIC3548732,-inf
1236,KIC3549969,-inf
1237,KIC3549989,-inf
1238,KIC3550074,-inf
1239,KIC3550605,-inf
1240,KIC3550658,-inf
1241,KIC3553319,-inf
1242,KIC3553435,-inf
1243,KIC3553458,-inf
1244,KIC3553529,-inf
1245,KIC3553768,-inf
1246,KIC3554253,-inf
1247,KIC3554732,-inf
1248,KIC3554912,-inf
1249,KIC3555292,-inf
1250,KIC3555594,-inf
1251,KIC3556560,-inf
1252,KIC3556684,-inf
1253,KIC3556801,-inf
1254,KIC3557196,-inf
1255,KIC3557601,-inf
1256,KIC3557606,-inf
1257,KIC3558144,-inf
1258,KIC3558468,-inf
1259,KIC3558705,-inf
1260,KIC3558803,-inf
1261,KIC3558825,-inf
1262,KIC3558846,-inf
1263,KIC3558848,-inf
1264,KIC3559123,-inf
1265,KIC3559502,-inf
1266,KIC3559812,-inf
1267,KIC3559893,-inf
1268,KIC3560093,-inf
1269,KIC3560181,-inf
1270,KIC3560289,-inf
1271,KIC3561194,-inf
1272,KIC3561320,-inf
1273,KIC3561533,-inf
1274,KIC3561883,-inf
1275,KIC3626141,-inf
1276,KIC3626776,-inf
1277,KIC3627742,-inf
1278,KIC3628943,-inf
1279,KIC3629335,-inf
1280,KIC3629684,-inf
1281,KIC3630240,-inf
1282,KIC3631092,-inf
1283,KIC3631402,-inf
1284,KIC3631485,-inf
1285,KIC3631621,-inf
1286,KIC3631709,-inf
1287,KIC3631817,-inf
1288,KIC3631821,-inf
1289,KIC3632361,-inf
1290,KIC3632549,-inf
1291,KIC3632803,-inf
1292,KIC3633057,-inf
1293,KIC3633152,-inf
1294,KIC3633279,-inf
1295,KIC3633751,-inf
1296,KIC3634224,-inf
1297,KIC3634488,-inf
1298,KIC3634542,-inf
1299,KIC3634578,-inf
1300,KIC3634720,-inf
1301,KIC3640486,-inf
1302,KIC3640714,-inf
1303,KIC3640776,-inf
1304,KIC3641504,-inf
1305,KIC3641677,-inf
1306,KIC3642038,-inf
1307,KIC3642101,-inf
1308,KIC3642135,-inf
1309,KIC3642483,-inf
1310,KIC3642837,-inf
1311,KIC3642873,-inf
1312,KIC3643387,-inf
1313,KIC3643725,-inf
1314,KIC3644159,-inf
1315,KIC3644223,-inf
1316,KIC3644958,-inf
1317,KIC3645006,-inf
1318,KIC3645210,-inf
1319,KIC3645232,-inf
1320,KIC3645345,-inf
1321,KIC3645589,-inf
1322,KIC3645811,-inf
1323,KIC3646127,-inf
1324,KIC3646628,-inf
1325,KIC3646645,-inf
1326,KIC3646814,-inf
1327,KIC3646855,-inf
1328,KIC3646933,-inf
1329,KIC3647215,-inf
1330,KIC3647291,-inf
1331,KIC3647864,-inf
1332,KIC3647918,-inf
1333,KIC3648150,-inf
1334,KIC3648327,-inf
1335,KIC3648674,-inf
1336,KIC3648906,-inf
1337,KIC3648943,-inf
1338,KIC3648982,-inf
1339,KIC3649200,-inf
1340,KIC3649449,-inf
1341,KIC3649673,-inf
1342,KIC3651360,-inf
1343,KIC3653993,-inf
1344,KIC3654043,-inf
1345,KIC3654420,-inf
1346,KIC3654437,-inf
1347,KIC3654753,-inf
1348,KIC3654861,-inf
1349,KIC3654897,-inf
1350,KIC3656231,-inf
1351,KIC3656240,-inf
1352,KIC3657670,-inf
1353,KIC3658136,-inf
1354,KIC3658657,-inf
1355,KIC3658812,-inf
1356,KIC3658900,-inf
1357,KIC3659407,-inf
1358,KIC3660007,-inf
1359,KIC3660182,-inf
1360,KIC3660245,-inf
1361,KIC3660374,-inf
1362,KIC3660498,-inf
1363,KIC3660554,-inf
1364,KIC3660866,-inf
1365,KIC3660976,-inf
1366,KIC3661266,-inf
1367,KIC3661458,-inf
1368,KIC3661494,-inf
1369,KIC3661507,-inf
1370,KIC3661671,-inf
1371,KIC3661719,-inf
1372,KIC3661951,-inf
1373,KIC3662064,-inf
1374,KIC3662120,-inf
1375,KIC3662421,-inf
1376,KIC3662494,-inf
1377,KIC3662960,-inf
1378,KIC3663039,-inf
1379,KIC3663047,-inf
1380,KIC3663200,-inf
1381,KIC3663296,-inf
1382,KIC3663360,-inf
1383,KIC3663850,-inf
1384,KIC3727412,-inf
1385,KIC3728553,-inf
1386,KIC3728689,-inf
1387,KIC3728936,-inf
1388,KIC3729611,-inf
1389,KIC3729799,-inf
1390,KIC3729833,-inf
1391,KIC3729848,-inf
1392,KIC3729864,-inf
1393,KIC3730125,-inf
1394,KIC3730689,-inf
1395,KIC3730854,-inf
1396,KIC3730953,-inf
1397,KIC3732089,-inf
1398,KIC3732972,-inf
1399,KIC3733028,-inf
1400,KIC3733123,-inf
1401,KIC3733676,-inf
1402,KIC3733826,-inf
1403,KIC3734104,-inf
1404,KIC3734501,-inf
1405,KIC3735269,-inf
1406,KIC3735347,-inf
1407,KIC3735447,-inf
1408,KIC3735912,-inf
1409,KIC3736195,-inf
1410,KIC3736251,-inf
1411,KIC3736289,-inf
1412,KIC3736401,-inf
1413,KIC3736477,-inf
1414,KIC3742673,-inf
1415,KIC3742857,-inf
1416,KIC3743696,-inf
1417,KIC3743725,-inf
1418,KIC3744043,-inf
1419,KIC3744408,-inf
1420,KIC3744681,-inf
1421,KIC3744954,-inf
1422,KIC3745153,-inf
1423,KIC3745772,-inf
1424,KIC3746005,-inf
1425,KIC3746136,-inf
1426,KIC3746974,-inf
1427,KIC3747623,-inf
1428,KIC3747726,-inf
1429,KIC3747777,-inf
1430,KIC3747860,-inf
1431,KIC3748239,-inf
1432,KIC3748487,-inf
1433,KIC3748585,-inf
1434,KIC3748691,-inf
1435,KIC3748913,-inf
1436,KIC3748941,-inf
1437,KIC3749018,-inf
1438,KIC3749487,-inf
1439,KIC3750613,-inf
1440,KIC3750614,-inf
1441,KIC3750741,-inf
1442,KIC3750783,-inf
1443,KIC3750794,-inf
1444,KIC3750796,-inf
1445,KIC3750891,-inf
1446,KIC3751075,-inf
1447,KIC3751167,-inf
1448,KIC3751222,-inf
1449,KIC3751415,-inf
1450,KIC3751663,-inf
1451,KIC3751903,-inf
1452,KIC3754895,-inf
1453,KIC3755154,-inf
1454,KIC3755183,-inf
1455,KIC3755923,-inf
1456,KIC3755952,-inf
1457,KIC3756174,-inf
1458,KIC3756180,-inf
1459,KIC3756291,-inf
1460,KIC3756540,-inf
1461,KIC3756670,-inf
1462,KIC3756737,-inf
1463,KIC3756863,-inf
1464,KIC3757758,-inf
1465,KIC3757868,-inf
1466,KIC3757928,-inf
1467,KIC3758458,-inf
1468,KIC3758505,-inf
1469,KIC3758597,-inf
1470,KIC3758731,-inf
1471,KIC3759435,-inf
1472,KIC3759444,-inf
1473,KIC3759654,-inf
1474,KIC3759814,-inf
1475,KIC3759864,-inf
1476,KIC3760337,-inf
1477,KIC3760664,-inf
1478,KIC3760843,-inf
1479,KIC3760997,-inf
1480,KIC3761250,-inf
1481,KIC3761286,-inf
1482,KIC3761496,-inf
1483,KIC3761660,-inf
1484,KIC3761680,-inf
1485,KIC3761733,-inf
1486,KIC3762380,-inf
1487,KIC3762696,-inf
1488,KIC3763284,-inf
1489,KIC3763483,-inf
1490,KIC3763613,-inf
1491,KIC3763633,-inf
1492,KIC3763790,-inf
1493,KIC3763817,-inf
1494,KIC3764009,-inf
1495,KIC3764079,-inf
1496,KIC3764173,-inf
1497,KIC3764178,-inf
1498,KIC3764505,-inf
1499,KIC3764887,-inf
1500,KIC3765049,-inf
1501,KIC3765190,-inf
1502,KIC3765199,-inf
1503,KIC3765372,-inf
1504,KIC3765548,-inf
1505,KIC3765594,-inf
1506,KIC3765701,-inf
1507,KIC3765758,-inf
1508,KIC3830833,-inf
1509,KIC3831074,-inf
1510,KIC3831440,-inf
1511,KIC3832396,-inf
1512,KIC3833180,-inf
1513,KIC3833399,-inf
1514,KIC3833819,-inf
1515,KIC3834190,-inf
1516,KIC3834300,-inf
1517,KIC3834856,-inf
1518,KIC3835454,-inf
1519,KIC3835873,-inf
1520,KIC3835962,-inf
1521,KIC3835996,-inf
1522,KIC3836105,-inf
1523,KIC3836509,-inf
1524,KIC3836911,-inf
1525,KIC3837026,-inf
1526,KIC3837095,-inf
1527,KIC3837107,-inf
1528,KIC3837423,-inf
1529,KIC3837488,-inf
1530,KIC3838075,-inf
1531,KIC3838162,-inf
1532,KIC3838180,-inf
1533,KIC3838336,-inf
1534,KIC3839081,-inf
1535,KIC3839128,-inf
1536,KIC3839294,-inf
1537,KIC3839310,-inf
1538,KIC3839443,-inf
1539,KIC3839551,-inf
1540,KIC3839630,-inf
1541,KIC3839643,-inf
1542,KIC3839962,-inf
1543,KIC3842255,-inf
1544,KIC3842346,-inf
1545,KIC3842398,-inf
1546,KIC3842450,-inf
1547,KIC3842486,-inf
1548,KIC3842536,-inf
1549,KIC3842704,-inf
1550,KIC3842778,-inf
1551,KIC3842969,-inf
1552,KIC3847071,-inf
1553,KIC3847096,-inf
1554,KIC3847166,-inf
1555,KIC3847667,-inf
1556,KIC3847697,-inf
1557,KIC3847873,-inf
1558,KIC3848387,-inf
1559,KIC3848440,-inf
1560,KIC3848488,-inf
1561,KIC3848791,-inf
1562,KIC3849027,-inf
1563,KIC3849048,-inf
1564,KIC3849527,-inf
1565,KIC3849996,-inf
1566,KIC3850089,-inf
1567,KIC3850744,-inf
1568,KIC3850794,-inf
1569,KIC3850886,-inf
1570,KIC3851052,-inf
1571,KIC3851182,-inf
1572,KIC3851328,-inf
1573,KIC3851359,-inf
1574,KIC3851859,-inf
1575,KIC3852258,-inf
1576,KIC3852270,-inf
1577,KIC3852384,-inf
1578,KIC3852467,-inf
1579,KIC3852476,-inf
1580,KIC3852505,-inf
1581,KIC3852512,-inf
1582,KIC3853555,-inf
1583,KIC3853717,-inf
1584,KIC3854044,-inf
1585,KIC3854153,-inf
1586,KIC3854177,-inf
1587,KIC3854605,-inf
1588,KIC3854607,-inf
1589,KIC3854695,-inf
1590,KIC3854941,-inf
1591,KIC3854943,-inf
1592,KIC3855003,-inf
1593,KIC3855032,-inf
1594,KIC3855039,-inf
1595,KIC3855126,-inf
1596,KIC3857864,-inf
1597,KIC3858287,-inf
1598,KIC3858460,-inf
1599,KIC3858634,-inf
1600,KIC3858714,-inf
1601,KIC3858848,-inf
1602,KIC3858850,-inf
1603,KIC3859121,-inf
1604,KIC3859198,-inf
1605,KIC3859692,-inf
1606,KIC3860139,-inf
1607,KIC3860176,-inf
1608,KIC3860179,-inf
1609,KIC3860253,-inf
1610,KIC3860404,-inf
1611,KIC3860550,-inf
1612,KIC3861797,-inf
1613,KIC3862111,-inf
1614,KIC3862151,-inf
1615,KIC3862485,-inf
1616,KIC3862564,-inf
1617,KIC3862680,-inf
1618,KIC3862863,-inf
1619,KIC3863402,-inf
1620,KIC3863838,-inf
1621,KIC3864053,-inf
1622,KIC3864077,-inf
1623,KIC3864171,-inf
1624,KIC3864625,-inf
1625,KIC3864807,-inf
1626,KIC3865787,-inf
1627,KIC3865816,-inf
1628,KIC3866008,-inf
1629,KIC3866033,-inf
1630,KIC3866315,-inf
1631,KIC3866368,-inf
1632,KIC3866548,-inf
1633,KIC3866664,-inf
1634,KIC3866705,-inf
1635,KIC3866844,-inf
1636,KIC3866912,-inf
1637,KIC3867193,-inf
1638,KIC3867514,-inf
1639,KIC3867518,-inf
1640,KIC3867676,-inf
1641,KIC3867987,-inf
1642,KIC3868070,-inf
1643,KIC3868080,-inf
1644,KIC3868102,-inf
1645,KIC3868123,-inf
1646,KIC3868144,-inf
1647,KIC3868179,-inf
1648,KIC3868464,-inf
1649,KIC3868527,-inf
1650,KIC3869241,-inf
1651,KIC3869326,-inf
1652,KIC3869394,-inf
1653,KIC3869669,-inf
1654,KIC3870235,-inf
1655,KIC3870463,-inf
1656,KIC3934303,-inf
1657,KIC3934343,-inf
1658,KIC3934458,-inf
1659,KIC3935726,-inf
1660,KIC3935987,-inf
1661,KIC3936047,-inf
1662,KIC3936507,-inf
1663,KIC3936801,-inf
1664,KIC3936823,-inf
1665,KIC3936888,-inf
1666,KIC3936921,-inf
1667,KIC3937022,-inf
1668,KIC3937067,-inf
1669,KIC3937217,-inf
1670,KIC3937513,-inf
1671,KIC3937995,-inf
1672,KIC3938211,-inf
1673,KIC3938291,-inf
1674,KIC3938301,-inf
1675,KIC3939080,-inf
1676,KIC3939679,-inf
1677,KIC3940184,-inf
1678,KIC3940854,-inf
1679,KIC3941000,-inf
1680,KIC3941027,-inf
1681,KIC3941050,-inf
1682,KIC3941538,-inf
1683,KIC3941607,-inf
1684,KIC3942087,-inf
1685,KIC3942191,-inf
1686,KIC3942203,-inf
1687,KIC3942500,-inf
1688,KIC3942658,-inf
1689,KIC3942667,-inf
1690,KIC3942701,-inf
1691,KIC3943216,-inf
1692,KIC3943270,-inf
1693,KIC3945675,-inf
1694,KIC3945835,-inf
1695,KIC3945904,-inf
1696,KIC3946270,-inf
1697,KIC3946377,-inf
1698,KIC3946389,-inf
1699,KIC3946593,-inf
1700,KIC3946610,-inf
1701,KIC3946701,-inf
1702,KIC3946898,-inf
1703,KIC3947121,-inf
1704,KIC3951357,-inf
1705,KIC3951710,-inf
1706,KIC3951748,-inf
1707,KIC3951839,-inf
1708,KIC3952315,-inf
1709,KIC3952333,-inf
1710,KIC3952656,-inf
1711,KIC3952678,-inf
1712,KIC3953036,-inf
1713,KIC3953057,-inf
1714,KIC3953250,-inf
1715,KIC3953292,-inf
1716,KIC3953364,-inf
1717,KIC3954000,-inf
1718,KIC3954327,-inf
1719,KIC3954348,-inf
1720,KIC3954463,-inf
1721,KIC3954536,-inf
1722,KIC3954671,-inf
1723,KIC3954713,-inf
1724,KIC3954766,-inf
1725,KIC3954770,-inf
1726,KIC3954848,-inf
1727,KIC3954857,-inf
1728,KIC3954932,-inf
1729,KIC3955033,-inf
1730,KIC3955067,-inf
1731,KIC3955502,-inf
1732,KIC3955590,-inf
1733,KIC3955975,-inf
1734,KIC3956425,-inf
1735,KIC3956513,-inf
1736,KIC3956618,-inf
1737,KIC3956783,-inf
1738,KIC3956786,-inf
1739,KIC3956793,-inf
1740,KIC3957206,-inf
1741,KIC3957521,-inf
1742,KIC3957684,-inf
1743,KIC3957962,-inf
1744,KIC3958093,-inf
1745,KIC3958124,-inf
1746,KIC3958163,-inf
1747,KIC3958165,-inf
1748,KIC3958237,-inf
1749,KIC3958400,-inf
1750,KIC3958463,-inf
1751,KIC3958615,-inf
1752,KIC3958725,-inf
1753,KIC3961485,-inf
1754,KIC3962394,-inf
1755,KIC3962670,-inf
1756,KIC3962731,-inf
1757,KIC3963011,-inf
1758,KIC3963194,-inf
1759,KIC3963323,-inf
1760,KIC3963517,-inf
1761,KIC3963557,-inf
1762,KIC3963653,-inf
1763,KIC3963755,-inf
1764,KIC3963812,-inf
1765,KIC3964004,-inf
1766,KIC3964211,-inf
1767,KIC3964353,-inf
1768,KIC3965022,-inf
1769,KIC3965149,-inf
1770,KIC3965214,-inf
1771,KIC3965225,-inf
1772,KIC3965502,-inf
1773,KIC3965744,-inf
1774,KIC3965887,-inf
1775,KIC3965915,-inf
1776,KIC3965974,-inf
1777,KIC3966528,-inf
1778,KIC3966952,-inf
1779,KIC3967161,-inf
1780,KIC3967300,-inf
1781,KIC3967739,-inf
1782,KIC3967951,-inf
1783,KIC3968119,-inf
1784,KIC3968137,-inf
1785,KIC3968382,-inf
1786,KIC3968402,-inf
1787,KIC3968710,-inf
1788,KIC3968711,-inf
1789,KIC3968764,-inf
1790,KIC3968896,-inf
1791,KIC3969220,-inf
1792,KIC3969242,-inf
1793,KIC3969629,-inf
1794,KIC3969841,-inf
1795,KIC3969847,-inf
1796,KIC3970003,-inf
1797,KIC3970053,-inf
1798,KIC3970223,-inf
1799,KIC3970395,-inf
1800,KIC3970635,-inf
1801,KIC3970835,-inf
1802,KIC3971513,-inf
1803,KIC3972026,-inf
1804,KIC3972114,-inf
1805,KIC3972170,-inf
1806,KIC3972205,-inf
1807,KIC3972675,-inf
1808,KIC3972695,-inf
1809,KIC3972697,-inf
1810,KIC3972960,-inf
1811,KIC3973001,-inf
1812,KIC3973136,-inf
1813,KIC3973137,-inf
1814,KIC3973247,-inf
1815,KIC3973315,-inf
1816,KIC3973324,-inf
1817,KIC3973328,-inf
1818,KIC3973363,-inf
1819,KIC3973813,-inf
1820,KIC3973933,-inf
1821,KIC3974120,-inf
1822,KIC3974127,-inf
1823,KIC3974163,-inf
1824,KIC3974206,-inf
1825,KIC3974374,-inf
1826,KIC3974515,-inf
1827,KIC3974555,-inf
1828,KIC3974739,-inf
1829,KIC3974811,-inf
1830,KIC3974928,-inf
1831,KIC3975073,-inf
1832,KIC3975426,-inf
1833,KIC4035432,-inf
1834,KIC4035732,-inf
1835,KIC4036007,-inf
1836,KIC4036016,-inf
1837,KIC4036300,-inf
1838,KIC4037216,-inf
1839,KIC4038624,-inf
1840,KIC4039306,-inf
1841,KIC4039831,-inf
1842,KIC4040027,-inf
1843,KIC4040211,-inf
1844,KIC4040738,-inf
1845,KIC4041075,-inf
1846,KIC4041405,-inf
1847,KIC4041406,-inf
1848,KIC4041627,-inf
1849,KIC4041741,-inf
1850,KIC4042300,-inf
1851,KIC4042308,-inf
1852,KIC4042863,-inf
1853,KIC4042882,-inf
1854,KIC4042951,-inf
1855,KIC4042977,-inf
1856,KIC4043008,-inf
1857,KIC4043436,-inf
1858,KIC4043870,-inf
1859,KIC4043991,-inf
1860,KIC4044238,-inf
1861,KIC4044441,-inf
1862,KIC4044462,-inf
1863,KIC4044855,-inf
1864,KIC4048011,-inf
1865,KIC4048774,-inf
1866,KIC4048951,-inf
1867,KIC4049147,-inf
1868,KIC4049152,-inf
1869,KIC4049219,-inf
1870,KIC4049440,-inf
1871,KIC4049466,-inf
1872,KIC4049722,-inf
1873,KIC4049880,-inf
1874,KIC4049944,-inf
1875,KIC4054522,-inf
1876,KIC4054771,-inf
1877,KIC4054908,-inf
1878,KIC4054979,-inf
1879,KIC4055156,-inf
1880,KIC4055238,-inf
1881,KIC4055294,-inf
1882,KIC4055911,-inf
1883,KIC4056014,-inf
1884,KIC4056079,-inf
1885,KIC4056266,-inf
1886,KIC4056281,-inf
1887,KIC4056365,-inf
1888,KIC4056579,-inf
1889,KIC4056749,-inf
1890,KIC4056994,-inf
1891,KIC4057016,-inf
1892,KIC4057018,-inf
1893,KIC4057076,-inf
1894,KIC4057657,-inf
1895,KIC4057744,-inf
1896,KIC4058004,-inf
1897,KIC4058265,-inf
1898,KIC4058403,-inf
1899,KIC4058578,-inf
1900,KIC4058863,-inf
1901,KIC4059250,-inf
1902,KIC4059499,-inf
1903,KIC4059983,-inf
1904,KIC4060043,-inf
1905,KIC4060099,-inf
1906,KIC4060121,-inf
1907,KIC4060533,-inf
1908,KIC4060545,-inf
1909,KIC4060615,-inf
1910,KIC4060757,-inf
1911,KIC4060785,-inf
1912,KIC4060807,-inf
1913,KIC4060916,-inf
1914,KIC4061346,-inf
1915,KIC4063998,-inf
1916,KIC4064136,-inf
1917,KIC4064179,-inf
1918,KIC4064273,-inf
1919,KIC4064296,-inf
1920,KIC4064319,-inf
1921,KIC4064858,-inf
1922,KIC4065054,-inf
1923,KIC4065939,-inf
1924,KIC4065977,-inf
1925,KIC4065994,-inf
1926,KIC4066074,-inf
1927,KIC4066120,-inf
1928,KIC4066212,-inf
1929,KIC4066278,-inf
1930,KIC4066326,-inf
1931,KIC4066457,-inf
1932,KIC4066846,-inf
1933,KIC4066982,-inf
1934,KIC4067525,-inf
1935,KIC4067563,-inf
1936,KIC4067687,-inf
1937,KIC4067825,-inf
1938,KIC4067867,-inf
1939,KIC4068048,-inf
1940,KIC4068059,-inf
1941,KIC4068557,-inf
1942,KIC4068877,-inf
1943,KIC4069447,-inf
1944,KIC4069488,-inf
1945,KIC4070414,-inf
1946,KIC4070714,-inf
1947,KIC4070746,-inf
1948,KIC4070891,-inf
1949,KIC4071012,-inf
1950,KIC4071104,-inf
1951,KIC4071362,-inf
1952,KIC4071379,-inf
1953,KIC4071534,-inf
1954,KIC4071543,-inf
1955,KIC4072617,-inf
1956,KIC4072701,-inf
1957,KIC4072847,-inf
1958,KIC4073309,-inf
1959,KIC4073429,-inf
1960,KIC4073771,-inf
1961,KIC4073986,-inf
1962,KIC4074421,-inf
1963,KIC4074796,-inf
1964,KIC4075223,-inf
1965,KIC4075403,-inf
1966,KIC4075610,-inf
1967,KIC4075683,-inf
1968,KIC4075816,-inf
1969,KIC4076168,-inf
1970,KIC4077044,-inf
1971,KIC4077068,-inf
1972,KIC4077080,-inf
1973,KIC4077249,-inf
1974,KIC4077283,-inf
1975,KIC4077835,-inf
1976,KIC4077837,-inf
1977,KIC4077931,-inf
1978,KIC4077958,-inf
1979,KIC4078024,-inf
1980,KIC4078100,-inf
1981,KIC4078166,-inf
1982,KIC4078174,-inf
1983,KIC4078266,-inf
1984,KIC4078485,-inf
1985,KIC4078708,-inf
1986,KIC4079504,-inf
1987,KIC4135564,-inf
1988,KIC4135680,-inf
1989,KIC4135933,-inf
1990,KIC4136033,-inf
1991,KIC4136374,-inf
1992,KIC4136835,-inf
1993,KIC4137210,-inf
1994,KIC4137612,-inf
1995,KIC4138764,-inf
1996,KIC4139232,-inf
1997,KIC4139473,-inf
1998,KIC4139632,-inf
1999,KIC4139784,-inf
2000,KIC4139805,-inf
2001,KIC4139914,-inf
2002,KIC4140726,-inf
2003,KIC4140796,-inf
2004,KIC4141483,-inf
2005,KIC4141488,-inf
2006,KIC4141492,-inf
2007,KIC4141587,-inf
2008,KIC4141698,-inf
2009,KIC4141815,-inf
2010,KIC4142086,-inf
2011,KIC4143334,-inf
2012,KIC4143460,-inf
2013,KIC4143467,-inf
2014,KIC4143913,-inf
2015,KIC4144103,-inf
2016,KIC4144796,-inf
2017,KIC4144873,-inf
2018,KIC4147543,-inf
2019,KIC4147838,-inf
2020,KIC4147928,-inf
2021,KIC4147993,-inf
2022,KIC4148261,-inf
2023,KIC4148276,-inf
2024,KIC4148624,-inf
2025,KIC4149468,-inf
2026,KIC4149949,-inf
2027,KIC4149966,-inf
2028,KIC4149982,-inf
2029,KIC4155520,-inf
2030,KIC4155571,-inf
2031,KIC4155672,-inf
2032,KIC4156189,-inf
2033,KIC4156944,-inf
2034,KIC4157276,-inf
2035,KIC4157282,-inf
2036,KIC4157441,-inf
2037,KIC4157786,-inf
2038,KIC4158018,-inf
2039,KIC4159205,-inf
2040,KIC4159623,-inf
2041,KIC4159982,-inf
2042,KIC4160484,-inf
2043,KIC4160709,-inf
2044,KIC4160892,-inf
2045,KIC4161005,-inf
2046,KIC4161303,-inf
2047,KIC4161524,-inf
2048,KIC4164236,-inf
2049,KIC4164301,-inf
2050,KIC4164372,-inf
2051,KIC4164397,-inf
2052,KIC4164464,-inf
2053,KIC4164910,-inf
2054,KIC4164987,-inf
2055,KIC4165109,-inf
2056,KIC4165204,-inf
2057,KIC4165506,-inf
2058,KIC4165711,-inf
2059,KIC4165776,-inf
2060,KIC4165961,-inf
2061,KIC4166126,-inf
2062,KIC4166240,-inf
2063,KIC4166422,-inf
2064,KIC4168541,-inf
2065,KIC4168909,-inf
2066,KIC4169130,-inf
