KIC,Kpmag,QLen,DLen,numax,e_numax,Delnu,e_Delnu,A,e_A,Width,e_Width,Gran,e_Gran,Teff,e_Teff,log(g),e_log(g),[Fe/H],e_[Fe/H],NoCorM,e_NoCorM,NoCorR,e_NoCorR,RGBcorM,e_RGBcorM,RGBcorR,e_RGBcorR,ClcorM,e_ClcorM,ClcorR,e_ClcorR,Phase,dnu_acf
7191026,13.92,17,1308.4,71.47,0.51,7.187,0.018000000000000002,80.5,4.1,20.5,1.0,737.2,88.5,4831,100,2.763,0.006999999999999999,-0.74,0.3,1.18,0.06,7.47,0.15,1.02,0.05,6.96,0.13,1.15,0.06,7.37,0.14,1,
7191496,11.82,18,1317.9,16.23,0.24,2.455,0.021,171.5,9.9,6.1,0.5,7375.6,550.0,5084,100,2.131,0.009000000000000001,-2.13,0.3,1.1,0.08,14.92,0.42,1.02,0.07,14.35,0.4,1.16,0.08,15.34,0.44,1,
7191673,10.7,16,1209.7,31.65,0.77,3.679,0.03,107.0,4.5,14.1,1.2,3883.9,318.1,4707,100,2.404,0.012,-0.32,0.3,1.44,0.13,12.47,0.43,1.27,0.12,11.7,0.4,1.41,0.13,12.37,0.42,2,
7191814,13.83,17,1308.4,71.82,0.67,7.047999999999999,0.016,78.8,4.0,22.1,1.1,798.2,117.8,5004,152,2.773,0.009000000000000001,-0.0,0.3,1.37,0.09,7.95,0.18,1.35,0.09,7.9,0.18,1.38,0.09,8.0,0.19,1,
7191945,11.33,18,1317.9,58.31,0.81,5.492000000000001,0.034,40.8,2.3,20.0,1.9,724.1,48.0,5093,100,2.687,0.009000000000000001,-0.18,0.3,2.04,0.14,10.72,0.27,2.0,0.13,10.62,0.27,2.11,0.14,10.9,0.28,2,
7192311,13.24,16,1221.1,34.01,0.55,3.981,0.031,125.2,5.3,13.3,1.1,4887.6,246.2,4701,100,2.435,0.009000000000000001,-0.34,0.3,1.3,0.1,11.43,0.33,1.13,0.08,10.69,0.3,1.27,0.1,11.32,0.32,2,
7192546,13.66,17,1308.4,120.38,0.79,10.303,0.016,50.1,1.8,36.6,1.8,94.6,21.6,5293,164,3.01,0.008,-0.22,0.3,1.53,0.1,6.41,0.14,1.58,0.1,6.51,0.14,1.57,0.1,6.49,0.14,1,
7198587,12.89,18,1317.9,176.55,1.15,13.691,0.018000000000000002,37.1,1.4,53.4,3.5,39.1,7.0,4954,80,3.162,0.006,0.19,0.15,1.4,0.07,5.15,0.09,1.39,0.07,5.13,0.09,1.42,0.07,5.18,0.09,1,
7199272,13.34,18,1317.9,29.25,0.78,3.791,0.049,129.7,5.4,12.9,1.9,5618.4,394.7,5057,153,2.385,0.014,-0.28,0.3,1.12,0.13,11.25,0.48,1.11,0.12,11.2,0.48,1.13,0.13,11.31,0.48,2,
7199373,13.163,18,1317.9,221.76,2.1,16.816,0.032,,,,,,,5223,153,3.272,0.009000000000000001,-0.2,0.3,1.32,0.08,4.4,0.1,1.36,0.09,4.46,0.1,1.35,0.09,4.44,0.1,1,
7199624,13.04,18,1317.9,30.07,0.73,3.83,0.036000000000000004,139.6,6.1,12.6,1.4,6974.1,353.1,4961,150,2.393,0.013,-0.08,0.3,1.14,0.11,11.22,0.42,1.12,0.11,11.14,0.41,1.14,0.11,11.26,0.42,2,
7199900,13.92,10,732.6,44.7,0.38,4.9460000000000015,0.012,106.0,5.1,14.6,0.8,1789.5,123.5,5068,161,2.57,0.009000000000000001,-0.17,0.3,1.38,0.09,10.11,0.24,1.36,0.09,10.04,0.23,1.41,0.09,10.2,0.24,1,
7200117,10.43,18,1317.9,58.19,0.55,5.5470000000000015,0.014,74.2,2.9,19.9,1.2,810.5,63.7,4667,80,2.667,0.006999999999999999,0.2,0.15,1.71,0.09,10.04,0.2,1.57,0.08,9.62,0.19,1.73,0.09,10.12,0.2,1,
7200133,11.68,17,1235.6,39.73,0.52,4.2330000000000005,0.012,82.6,3.4,14.7,1.1,1714.7,105.7,5075,156,2.519,0.01,-0.06,0.3,1.82,0.13,12.28,0.31,1.78,0.13,12.16,0.31,1.86,0.13,12.43,0.32,1,
7200381,15.2,17,1308.5,118.94,0.95,10.956,0.034,52.3,3.9,29.9,2.7,76.2,31.7,5176,155,3.0,0.009000000000000001,-0.69,0.3,1.12,0.07,5.54,0.13,1.1,0.07,5.5,0.13,1.15,0.07,5.62,0.13,1,
7200564,13.09,17,1308.5,41.7,0.4,4.5139999999999985,0.011,114.3,5.3,13.6,0.8,2505.8,128.7,4839,146,2.53,0.009000000000000001,0.02,0.3,1.51,0.1,11.06,0.26,1.42,0.09,10.72,0.25,1.53,0.1,11.13,0.26,1,
7200574,11.46,18,1317.9,32.82,0.64,3.982,0.026,121.0,5.2,12.9,1.0,3877.1,277.9,4964,144,2.431,0.011,-0.15,0.3,1.26,0.11,11.33,0.35,1.22,0.1,11.13,0.34,1.28,0.11,11.4,0.35,2,
7200934,13.85,16,1276.0,8.57,0.39,1.404,0.019,403.2,33.1,4.1,0.8,138247.4,11158.8,4271,149,1.815,0.022,0.16,0.3,1.16,0.19,22.08,1.27,1.0,0.16,20.45,1.17,1.14,0.18,21.84,1.26,0,
7200975,13.48,11,786.6,35.53,0.98,4.186,0.058,102.5,4.1,14.5,1.6,3223.9,227.5,5009,154,2.468,0.014,-0.09,0.3,1.33,0.15,11.15,0.5,1.31,0.15,11.05,0.49,1.35,0.16,11.23,0.5,2,
7202003,12.77,15,1138.9,35.27,0.63,4.095,0.062,112.6,4.3,15.1,1.5,3756.1,184.3,4881,152,2.459,0.011,0.13,0.3,1.37,0.14,11.42,0.47,1.32,0.13,11.22,0.46,1.39,0.14,11.49,0.47,2,
7202095,13.6,6,380.8,18.64,0.6,2.754,0.019,172.3,10.0,9.6,1.6,12841.2,1267.2,4760,145,2.177,0.016,-0.22,0.3,0.95,0.11,13.18,0.54,0.86,0.1,12.55,0.51,0.94,0.11,13.12,0.53,0,
7202196,13.73,17,1308.5,23.89,0.46,3.565,0.083,166.4,7.4,11.3,1.2,10050.3,895.1,5047,155,2.297,0.012,-0.48,0.3,0.78,0.1,10.38,0.57,0.79,0.1,10.47,0.57,0.8,0.1,10.51,0.58,2,
7202417,12.34,18,1318.0,183.49,1.02,14.919,0.025,43.3,1.5,48.5,2.0,46.2,7.4,5192,149,3.189,0.008,-0.38,0.3,1.2,0.07,4.62,0.1,1.21,0.07,4.64,0.1,1.22,0.07,4.66,0.1,1,
7202701,12.35,17,1292.2,29.44,1.02,3.798,0.022,90.1,6.0,11.5,1.6,4360.7,284.7,5120,157,2.391,0.017,-0.2,0.3,1.16,0.14,11.35,0.48,1.17,0.14,11.44,0.48,1.16,0.14,11.39,0.48,2,
7203581,13.68,15,1211.7,117.06,0.83,10.047,0.015,61.6,2.3,35.5,1.8,147.9,39.2,4948,154,2.983,0.009000000000000001,0.04,0.3,1.41,0.09,6.34,0.14,1.37,0.09,6.25,0.14,1.43,0.09,6.38,0.14,1,
7203663,12.05,18,1318.0,33.35,0.48,4.172,0.03,107.9,5.0,13.3,1.2,3290.2,168.7,4925,80,2.437,0.008,-0.47,0.15,1.09,0.07,10.45,0.27,1.0,0.07,10.04,0.26,1.1,0.07,10.51,0.28,2,
7204026,12.43,18,1318.0,79.8,0.58,7.615,0.017,75.0,3.2,24.7,1.1,530.0,43.2,4711,80,2.806,0.006999999999999999,0.1,0.15,1.26,0.06,7.34,0.14,1.16,0.06,7.05,0.13,1.27,0.06,7.37,0.14,1,
7204369,10.77,18,1318.0,16.04,0.38,2.142,0.02,208.3,14.3,6.7,1.1,19232.7,1652.0,4392,80,2.094,0.012,0.02,0.15,1.47,0.14,18.01,0.63,1.29,0.12,16.88,0.58,1.44,0.13,17.87,0.62,1,
7204652,12.31,15,1138.9,22.72,0.61,3.292,0.053,136.0,6.5,9.9,1.9,7955.3,552.2,5142,159,2.279,0.014,-0.3,0.3,0.95,0.11,11.68,0.55,0.98,0.12,11.87,0.56,0.95,0.11,11.72,0.55,2,
7204851,12.15,15,1138.9,35.03,0.81,3.984,0.015,111.2,5.1,13.6,1.0,3140.7,149.2,4863,147,2.455,0.013,0.05,0.3,1.49,0.14,11.96,0.38,1.41,0.13,11.65,0.37,1.51,0.14,12.04,0.38,1,
7204910,15.044,17,1308.54,215.73,2.32,17.480999999999998,0.127,,,,,,,4996,148,3.2510000000000003,0.009000000000000001,-0.97,0.3,0.98,0.07,3.88,0.11,0.89,0.06,3.71,0.1,0.99,0.07,3.91,0.11,1,
7205067,10.72,18,1318.0,62.49,1.35,5.325,0.031,35.5,1.5,26.0,1.3,442.1,20.6,5067,80,2.715,0.011,0.06,0.15,2.81,0.23,12.19,0.36,2.93,0.24,12.43,0.37,2.97,0.24,12.52,0.37,2,
7205224,13.63,6,457.8,31.49,0.78,3.634,0.013,129.1,5.7,13.9,1.3,4266.2,325.6,4650,138,2.399,0.013,0.14,0.3,1.46,0.14,12.64,0.42,1.33,0.13,12.05,0.4,1.47,0.14,12.7,0.42,2,
7205272,13.59,18,1318.0,43.7,0.54,4.905,0.011,113.4,5.2,14.6,0.8,1960.2,110.6,5002,151,2.557,0.01,-0.37,0.3,1.31,0.09,9.98,0.24,1.24,0.09,9.72,0.24,1.34,0.09,10.09,0.25,1,
7205313,12.2,18,1318.0,29.68,0.44,4.4110000000000005,0.127,126.6,5.1,12.7,1.2,5336.0,273.0,5117,149,2.394,0.01,-0.93,0.3,0.65,0.09,8.48,0.53,0.66,0.09,8.51,0.54,0.72,0.1,8.9,0.57,2,
7205325,13.67,9,694.9,58.98,0.39,5.84,0.016,103.2,5.3,17.4,0.9,1202.0,101.7,4729,142,2.675,0.008,0.31,0.3,1.48,0.09,9.24,0.21,1.39,0.09,8.96,0.2,1.49,0.09,9.29,0.21,1,
7205344,13.93,7,548.1,33.81,0.69,3.899,0.032,129.4,5.2,15.7,1.5,3765.1,362.3,4916,156,2.442,0.012,0.12,0.3,1.48,0.14,12.12,0.41,1.43,0.13,11.92,0.4,1.5,0.14,12.2,0.41,2,
7205397,12.04,18,1318.0,29.16,1.38,3.64,0.037000000000000005,112.5,5.7,13.3,2.3,6051.4,433.9,4652,80,2.366,0.021,-0.16,0.15,1.15,0.18,11.66,0.63,1.01,0.16,10.95,0.59,1.14,0.18,11.59,0.63,2,
7205832,13.15,5,371.3,16.79,1.03,2.442,0.093,193.1,13.1,8.9,2.7,20713.3,1999.9,4781,146,2.132,0.028,0.0,0.3,1.13,0.28,15.13,1.51,1.06,0.26,14.65,1.45,1.14,0.28,15.17,1.52,0,
7205905,11.74,9,642.1,32.35,0.53,4.084,0.027000000000000003,131.2,5.3,13.2,1.3,4555.6,297.0,4954,159,2.425,0.011,0.13,0.3,1.09,0.09,10.61,0.32,1.11,0.09,10.7,0.32,1.1,0.09,10.63,0.32,2,
7206323,13.38,8,557.6,25.18,0.58,3.2060000000000004,0.015,153.1,8.2,9.8,1.0,6251.3,486.6,4842,147,2.311,0.013,-0.14,0.3,1.31,0.12,13.25,0.43,1.21,0.11,12.76,0.41,1.32,0.12,13.32,0.43,1,
7206422,11.509,18,1317.98,221.67,1.13,16.087,0.037000000000000005,,,,,,,5028,147,3.264,0.008,0.03,0.3,1.49,0.09,4.72,0.1,1.48,0.09,4.7,0.1,1.51,0.09,4.75,0.1,1,
7206531,11.84,18,1318.0,46.15,1.1,4.636,0.036000000000000004,66.4,3.0,19.2,1.4,1302.6,54.5,4874,80,2.575,0.012,0.14,0.15,1.86,0.17,11.65,0.38,1.78,0.16,11.38,0.37,1.9,0.17,11.78,0.39,2,
7206933,15.68,14,1111.6,29.31,1.0,4.185,0.184,130.1,10.5,13.9,2.3,5265.2,1552.0,5282,184,2.396,0.017,-0.61,0.3,0.81,0.17,9.45,0.92,0.85,0.18,9.67,0.95,0.84,0.18,9.6,0.94,2,
7207127,13.43,18,1318.0,195.33,1.11,14.753,0.02,43.6,1.9,53.9,2.7,49.7,12.7,5003,158,3.208,0.008,0.25,0.3,1.43,0.09,4.93,0.11,1.44,0.09,4.95,0.11,1.45,0.09,4.96,0.11,1,
7207251,10.12,18,1318.0,43.89,0.69,4.694,0.025,60.9,3.3,16.0,1.3,1721.4,69.2,4818,80,2.551,0.009000000000000001,0.11,0.15,1.5,0.1,10.75,0.27,1.41,0.1,10.43,0.26,1.52,0.1,10.82,0.27,2,
7207371,13.04,9,642.1,46.78,0.71,4.94,0.012,96.4,4.3,16.2,1.0,1630.6,98.9,4970,159,2.5860000000000003,0.011,0.06,0.3,1.55,0.12,10.5,0.28,1.51,0.11,10.35,0.28,1.57,0.12,10.57,0.28,1,
7211103,13.96,8,630.4,40.83,0.53,4.599,0.022,99.9,5.2,15.8,1.4,2100.6,101.4,5005,160,2.528,0.01,-0.12,0.3,1.39,0.1,10.61,0.28,1.35,0.1,10.47,0.28,1.41,0.1,10.71,0.29,1,
7211248,13.54,8,557.6,26.71,0.47,3.315,0.017,129.1,6.3,11.2,2.1,4712.3,321.6,4906,155,2.339,0.011,-0.21,0.3,1.4,0.11,13.23,0.39,1.3,0.11,12.8,0.38,1.42,0.12,13.36,0.39,2,
7211500,13.75,17,1308.4,33.81,0.57,4.165,0.028,114.8,4.3,13.0,0.9,3049.8,160.3,4974,154,2.445,0.011,-0.46,0.3,1.16,0.1,10.68,0.32,1.09,0.09,10.34,0.31,1.18,0.1,10.79,0.33,2,
7211754,10.59,16,1209.7,22.46,0.42,2.682,0.015,165.0,8.4,8.8,0.7,8952.7,604.1,4431,80,2.242,0.01,0.4,0.15,1.66,0.13,16.15,0.45,1.48,0.11,15.24,0.42,1.65,0.13,16.12,0.44,1,
7211766,13.14,15,1138.8,34.19,0.56,4.248,0.034,116.9,5.3,12.6,0.9,3796.8,174.2,5091,163,2.455,0.011,-0.2,0.3,1.15,0.1,10.5,0.33,1.16,0.1,10.55,0.33,1.15,0.1,10.54,0.33,2,
7211802,11.79,18,1317.8,42.14,1.77,4.47,0.053,52.7,3.3,19.4,2.8,1869.1,125.2,4969,151,2.54,0.02,-0.13,0.3,1.69,0.25,11.55,0.61,1.61,0.24,11.27,0.59,1.73,0.25,11.69,0.61,2,
7212057,12.07,18,1317.8,51.12,0.55,5.167999999999998,0.012,74.7,3.3,17.2,1.1,926.3,46.9,4735,80,2.614,0.006999999999999999,0.03,0.15,1.57,0.09,10.23,0.21,1.44,0.08,9.8,0.2,1.59,0.09,10.3,0.21,1,
7212114,12.61,8,632.7,62.5,0.64,6.115,0.012,87.4,3.0,20.3,0.8,859.2,48.0,4650,80,2.697,0.006999999999999999,0.19,0.15,1.42,0.08,8.86,0.18,1.3,0.07,8.47,0.17,1.44,0.08,8.91,0.18,1,
7212148,13.45,5,371.3,46.88,0.64,4.9860000000000015,0.022,91.4,3.6,17.3,1.2,1577.1,105.8,4896,155,2.583,0.01,-0.08,0.3,1.47,0.11,10.25,0.27,1.39,0.1,9.97,0.27,1.49,0.11,10.33,0.28,1,
7212750,13.81,15,1211.6,160.24,1.28,12.532,0.044,39.2,1.7,49.7,2.4,58.1,14.8,5015,166,3.122,0.009000000000000001,0.14,0.3,1.52,0.1,5.62,0.14,1.51,0.1,5.6,0.14,1.55,0.1,5.66,0.14,1,
7212904,12.85,7,467.3,37.61,0.27,4.187,0.016,128.0,5.2,11.3,0.5,1742.9,177.2,4727,144,2.48,0.009000000000000001,0.09,0.3,1.45,0.09,11.46,0.27,1.33,0.09,11.01,0.26,1.46,0.09,11.53,0.27,1,
7213282,12.96,7,467.3,31.67,0.65,3.734,0.025,103.8,4.8,13.8,2.1,4416.1,256.6,4689,141,2.403,0.012,0.13,0.3,1.35,0.12,12.09,0.39,1.24,0.11,11.58,0.37,1.36,0.12,12.14,0.39,2,
7213311,13.86,17,1308.4,128.8,1.05,10.851,0.017,34.2,1.4,38.8,2.1,35.5,8.3,5018,154,3.028,0.009000000000000001,-0.93,0.3,1.41,0.09,6.02,0.14,1.29,0.08,5.77,0.13,1.44,0.09,6.1,0.14,1,
7213509,12.52,18,1317.8,32.92,0.53,4.106,0.041,108.0,4.8,12.8,1.0,3152.4,148.7,4856,151,2.428,0.011,-1.17,0.3,1.09,0.09,10.58,0.35,0.92,0.08,9.73,0.32,1.05,0.09,10.36,0.34,2,
7213716,11.63,18,1317.8,14.68,0.24,1.935,0.011,188.6,11.4,5.6,0.8,18081.5,1290.7,4501,80,2.061,0.009000000000000001,0.03,0.15,1.75,0.12,20.44,0.53,1.57,0.11,19.35,0.5,1.75,0.12,20.4,0.53,1,
7213942,11.26,3,196.9,13.54,0.48,1.727,0.086,233.6,41.5,5.2,1.6,33511.8,7613.5,4269,80,2.014,0.017,0.34,0.15,2.0,0.46,23.06,2.47,1.81,0.41,21.91,2.3,1.99,0.46,22.96,2.46,0,
7214788,13.55,18,1317.8,171.09,1.22,13.089,0.018000000000000002,28.9,1.7,60.9,15.8,40.0,7.6,5061,164,3.153,0.009000000000000001,-0.01,0.3,1.58,0.1,5.52,0.13,1.57,0.1,5.5,0.13,1.6,0.1,5.56,0.13,1,
7214916,12.34,17,1292.1,99.61,0.74,8.016,0.017,31.8,2.0,26.6,2.9,244.0,28.7,4818,80,2.907,0.006,0.34,0.15,2.06,0.1,8.36,0.15,1.98,0.1,8.21,0.15,2.08,0.1,8.41,0.16,1,
7215396,9.55,18,1317.8,24.72,0.4,2.96,0.012,117.2,6.3,9.2,1.0,5889.9,375.3,4599,80,2.292,0.009000000000000001,-0.12,0.15,1.58,0.11,14.87,0.37,1.41,0.09,14.03,0.34,1.57,0.11,14.81,0.36,1,
7215409,12.36,18,1317.8,115.07,0.79,9.4,0.013,29.6,1.7,35.7,3.0,84.2,17.3,4907,80,2.974,0.006,0.12,0.15,1.73,0.08,7.09,0.13,1.65,0.08,6.94,0.12,1.76,0.09,7.17,0.13,1,
7215938,12.96,7,548.1,68.17,0.7,6.426,0.015,50.6,2.5,20.8,1.3,524.1,37.1,4866,80,2.744,0.006999999999999999,-0.17,0.15,1.62,0.09,8.95,0.18,1.5,0.08,8.61,0.17,1.65,0.09,9.03,0.18,1,
7215997,9.53,17,1235.5,17.73,0.93,1.979,0.014,98.7,5.3,8.8,1.5,6070.1,472.2,4644,80,2.149,0.023,-0.08,0.15,2.96,0.49,23.97,1.36,2.86,0.47,23.57,1.33,2.98,0.49,24.09,1.36,1,
7217486,9.67,18,1317.8,90.0,1.17,7.15,0.022,21.7,1.3,31.0,2.7,173.1,15.8,4937,80,2.8680000000000003,0.008,0.12,0.15,2.49,0.15,9.61,0.21,2.48,0.15,9.6,0.21,2.55,0.15,9.73,0.21,2,
7217530,13.93,15,1211.6,186.35,1.03,14.834,0.028,47.7,2.3,47.3,2.9,50.9,10.9,4872,153,3.181,0.008,-0.08,0.3,1.17,0.07,4.59,0.1,1.11,0.07,4.48,0.1,1.18,0.07,4.61,0.1,1,
7217665,12.79,18,1317.8,103.87,3.0,8.111,0.038,26.1,2.6,46.1,8.0,98.2,52.0,5080,80,2.937,0.014,0.2,0.15,2.41,0.24,8.75,0.3,2.5,0.25,8.9,0.31,2.48,0.24,8.87,0.31,1,
7218911,12.69,8,687.9,32.84,1.34,3.855,0.069,109.0,4.6,14.8,1.5,4052.7,238.6,4876,170,2.428,0.02,-0.86,0.3,1.4,0.22,11.99,0.71,1.23,0.19,11.24,0.65,1.38,0.21,11.9,0.7,2,
7218915,13.26,18,1318.1,115.57,0.84,10.102,0.022,49.5,2.0,37.2,2.0,123.1,22.6,4923,80,2.9760000000000004,0.006,-0.2,0.15,1.32,0.07,6.18,0.11,1.24,0.06,6.0,0.11,1.34,0.07,6.22,0.11,1,
7221001,9.41,18,1318.1,6.3,0.46,0.991,0.021,266.0,25.7,3.2,1.3,146767.3,15607.4,4030,80,1.669,0.032,0.0,0.3,1.7,0.41,31.63,2.72,1.56,0.37,30.29,2.59,1.69,0.4,31.52,2.71,0,
7221608,9.82,18,1318.1,30.33,0.56,3.326,0.012,92.0,4.5,11.2,1.2,2930.2,180.9,4766,135,2.388,0.011,-0.23,0.3,1.93,0.15,14.71,0.41,1.74,0.14,13.98,0.39,1.93,0.15,14.71,0.41,1,
7255270,9.4,9,669.7,48.45,0.78,4.744,0.021,62.0,2.4,18.2,0.9,900.4,58.4,5135,153,2.608,0.01,0.03,0.3,2.13,0.16,11.99,0.33,2.17,0.17,12.11,0.33,2.19,0.17,12.18,0.34,2,
7255313,12.29,18,1317.9,75.06,0.71,7.244,0.014,70.6,2.9,23.7,1.1,613.2,49.2,4725,80,2.78,0.006999999999999999,0.11,0.15,1.28,0.07,7.64,0.15,1.19,0.06,7.35,0.14,1.29,0.07,7.67,0.15,1,
7255651,12.7,18,1317.9,22.87,0.5,3.084,0.023,118.2,7.2,8.6,0.9,7170.0,601.7,5060,159,2.279,0.012,-1.51,0.3,1.22,0.11,13.3,0.45,1.13,0.1,12.76,0.43,1.24,0.12,13.38,0.45,2,
7255674,12.55,7,467.3,53.83,0.9,4.9689999999999985,0.047,54.8,2.8,21.4,2.9,1051.2,81.9,4847,143,2.641,0.011,0.18,0.3,2.22,0.19,11.8,0.38,2.15,0.18,11.59,0.37,2.27,0.19,11.93,0.39,2,
7256461,12.64,8,557.6,33.05,1.67,3.856,0.086,106.7,4.7,15.7,2.0,3796.0,291.0,4981,150,2.435,0.023,0.05,0.3,1.48,0.27,12.19,0.86,1.44,0.27,12.06,0.85,1.5,0.28,12.27,0.87,2,
7257175,13.41,18,1317.9,80.41,0.52,8.062999999999999,0.013,72.6,3.4,22.9,1.1,423.1,133.8,5226,155,2.832,0.008,-0.31,0.3,1.2,0.07,6.95,0.15,1.23,0.07,7.04,0.15,1.21,0.07,7.0,0.15,1,
7257193,12.85,13,888.8,15.93,0.15,2.314,0.016,231.6,13.9,5.4,0.5,17352.9,1463.8,4573,80,2.1,0.006999999999999999,-0.75,0.15,1.12,0.07,15.64,0.37,0.94,0.06,14.34,0.33,1.05,0.06,15.15,0.36,1,
7257241,13.19,18,1317.9,127.18,0.94,10.894,0.018000000000000002,60.6,2.5,36.1,1.5,183.7,48.0,5007,146,3.022,0.008,0.04,0.3,1.33,0.08,5.89,0.13,1.33,0.08,5.88,0.13,1.35,0.08,5.93,0.13,1,
7257673,11.48,4,206.4,16.28,0.62,2.455,0.069,203.6,34.3,4.7,1.4,29645.4,3461.8,4832,142,2.121,0.018000000000000002,-0.07,0.3,1.03,0.17,14.59,1.03,0.98,0.17,14.28,1.0,1.03,0.18,14.62,1.04,0,
7257814,12.87,15,1138.8,30.57,0.43,3.749,0.014,135.2,6.8,11.0,1.0,4953.3,477.5,4920,146,2.399,0.01,-0.56,0.3,1.28,0.09,11.86,0.31,1.16,0.08,11.28,0.29,1.3,0.09,11.93,0.31,1,
7258188,13.76,17,1308.5,195.87,1.38,15.175,0.07,38.3,1.8,64.7,9.2,25.4,6.8,5149,152,3.215,0.008,-0.21,0.3,1.35,0.09,4.74,0.11,1.36,0.09,4.76,0.11,1.37,0.09,4.79,0.11,1,
7258268,12.93,7,467.3,30.77,0.47,4.124,0.145,118.9,5.4,12.4,1.4,3399.3,485.4,5168,155,2.412,0.01,-0.4,0.3,0.96,0.15,10.11,0.76,0.99,0.16,10.25,0.77,0.98,0.16,10.19,0.77,2,
7258771,11.99,18,1318.0,83.97,0.53,7.479,0.014,59.4,2.3,25.5,1.2,419.4,28.1,4780,80,2.8310000000000004,0.006,0.07,0.15,1.61,0.08,8.07,0.15,1.49,0.07,7.78,0.14,1.63,0.08,8.13,0.15,1,
7259237,11.15,18,1318.0,174.04,1.11,13.665,0.018000000000000002,45.5,1.8,49.2,2.3,70.9,12.7,4773,80,3.147,0.006,0.3,0.15,1.28,0.06,5.0,0.09,1.23,0.06,4.89,0.09,1.29,0.06,5.01,0.09,1,
7259558,15.47,17,1308.6,24.2,0.54,3.312,0.022,161.6,10.4,15.8,3.6,2069.1,644.1,4921,164,2.297,0.013,-1.96,0.3,1.05,0.1,12.03,0.41,0.9,0.08,11.14,0.38,1.03,0.1,11.96,0.41,2,
7259653,11.69,18,1318.0,40.69,0.58,4.372,0.013,82.1,4.0,14.7,1.1,1960.9,85.3,4721,80,2.514,0.008,-0.12,0.15,1.54,0.1,11.37,0.26,1.38,0.09,10.78,0.24,1.54,0.1,11.38,0.26,1,
7260306,12.26,15,1138.9,33.88,0.4,3.848,0.015,120.6,6.4,11.8,0.9,3164.9,178.2,4732,140,2.435,0.009000000000000001,-0.62,0.3,1.48,0.1,12.23,0.3,1.29,0.09,11.4,0.28,1.43,0.1,12.02,0.3,1,
7264660,13.44,14,1125.8,32.26,0.48,4.137,0.093,134.6,6.2,13.0,1.0,5508.1,293.9,5029,151,2.427,0.01,-0.4,0.3,1.05,0.12,10.39,0.54,1.02,0.12,10.24,0.53,1.07,0.12,10.48,0.54,2,
7264736,12.28,18,1318.0,68.85,0.58,6.8660000000000005,0.014,88.1,3.7,21.4,1.0,771.6,45.0,4858,100,2.748,0.006999999999999999,-0.31,0.15,1.28,0.07,7.91,0.16,1.17,0.06,7.56,0.15,1.29,0.07,7.95,0.16,1,
7264744,13.76,10,777.2,85.69,0.59,8.199,0.017,68.8,2.4,26.0,1.1,380.7,62.1,5134,156,2.855,0.008,-0.26,0.3,1.32,0.08,7.1,0.16,1.32,0.08,7.1,0.16,1.34,0.08,7.16,0.16,1,
7264847,9.35,18,1318.0,11.07,0.81,1.513,0.015,234.2,20.0,4.9,0.6,40334.0,3681.8,4405,125,1.934,0.033,-0.01,0.3,1.95,0.45,24.95,1.95,1.76,0.4,23.72,1.85,1.93,0.44,24.81,1.94,0,
7264852,13.248,18,1317.96,206.86,1.15,16.379,0.023,,,,,,,5144,151,3.239,0.008,-0.35,0.3,1.17,0.07,4.3,0.09,1.17,0.07,4.31,0.09,1.19,0.07,4.33,0.09,1,
7265067,12.23,15,1138.8,48.54,0.42,5.002,0.012,82.7,3.6,16.8,0.9,1228.8,62.2,4768,80,2.593,0.006999999999999999,-0.13,0.15,1.55,0.08,10.41,0.2,1.4,0.07,9.9,0.19,1.56,0.08,10.44,0.2,1,
7265075,12.14,8,557.6,31.49,0.47,3.987,0.051,129.6,5.7,12.8,0.8,4730.1,317.3,4945,100,2.4130000000000003,0.009000000000000001,-0.1,0.15,1.11,0.09,10.83,0.37,1.08,0.09,10.73,0.37,1.11,0.09,10.86,0.37,2,
7265189,12.02,18,1318.0,85.33,0.62,8.508,0.016,57.8,2.0,26.4,1.0,288.3,21.0,5107,100,2.853,0.006999999999999999,-1.08,0.15,1.11,0.06,6.55,0.12,1.05,0.05,6.35,0.12,1.09,0.06,6.49,0.12,1,
7265497,12.95,7,467.3,28.6,1.23,3.804,0.276,107.0,6.9,13.7,3.2,6310.9,538.8,4933,150,2.37,0.02,0.05,0.3,1.0,0.32,10.79,1.65,1.01,0.33,10.88,1.67,1.0,0.32,10.81,1.65,2,
7265649,12.51,9,642.1,11.31,0.24,1.604,0.125,150.3,12.6,4.4,1.7,23689.7,2388.6,4717,80,1.958,0.011,-0.37,0.15,1.82,0.58,23.46,3.71,1.62,0.51,22.15,3.41,1.79,0.57,23.28,3.67,1,
7265690,13.72,17,1308.5,81.36,0.52,7.9620000000000015,0.016,81.2,4.2,23.7,1.1,331.2,71.7,5125,154,2.833,0.008,-0.28,0.3,1.26,0.08,7.14,0.16,1.26,0.08,7.14,0.16,1.29,0.08,7.2,0.16,1,
7265771,13.24,8,557.6,21.24,0.79,3.116,0.04,169.7,9.0,10.6,2.1,11196.4,2333.5,5105,156,2.248,0.018000000000000002,-0.58,0.3,0.95,0.13,12.14,0.6,0.94,0.13,12.08,0.6,0.96,0.13,12.21,0.61,2,
